,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE
1310,2024-03-22,Townhouse,3323 Alden Pl NE,Washington,DC,20019.0,465000.0,2.0,2.0,Lily Ponds,1144.0,1456.0,1944.0,0.0,38.8911275,-76.959477
1311,2024-04-26,Single Family Residential,5217 Clay St NE,Washington,DC,20019.0,659000.0,7.0,7.5,Deanwood,2970.0,2853.0,2024.0,0.0,38.8933345,-76.9262323
1312,2024-05-10,Townhouse,1313 Linden Ct NE,Washington,DC,20002.0,948000.0,3.0,3.0,Old City 1,1700.0,605.0,2018.0,0.0,38.899456,-76.987391
1313,2024-04-19,Townhouse,253 10th St NE,Washington,DC,20002.0,930000.0,3.0,1.5,Old City 1,1945.0,1209.0,1920.0,0.0,38.8934073,-76.9924999
1314,2024-04-25,Townhouse,1417 West Virginia Ave NE,Washington,DC,20002.0,905000.0,4.0,3.5,Trinidad,2016.0,1991.0,1925.0,0.0,38.9068592,-76.9896057
1316,2024-04-12,Townhouse,665 F St NE,Washington,DC,20002.0,885000.0,4.0,2.5,Old City 1,1993.0,991.0,1914.0,0.0,38.8971362,-76.9964709
1317,2024-04-01,Townhouse,1159 5th St NE,Washington,DC,20002.0,1034000.0,3.0,3.0,Old City 1,2100.0,1800.0,1990.0,0.0,38.9051553,-76.9992582
1318,2024-05-17,Condo/Co-op,1019 17th Pl NE #101,Washington,DC,20002.0,199900.0,0.0,1.0,CARVER LANGSTON,421.0,,2023.0,108.0,38.9032689,-76.9798482
1319,2024-03-13,Condo/Co-op,1020 Florida Ave NE #8,Washington,DC,20002.0,589000.0,2.0,2.0,Trinidad,1053.0,,2023.0,218.0,38.9037813,-76.9920679
1320,2024-05-10,Townhouse,1213 F St NE,Washington,DC,20002.0,1675000.0,4.0,3.5,Old City 1,2647.0,1785.0,1908.0,0.0,38.8971161,-76.9896417
1321,2024-04-26,Townhouse,4525 Eads Pl NE,Washington,DC,20019.0,261000.0,2.0,1.0,Deanwood,866.0,1367.0,1944.0,0.0,38.8957458,-76.9364875
1322,2024-05-03,Townhouse,1812 M St NE,Washington,DC,20002.0,794000.0,4.0,3.5,Trinidad,1802.0,1400.0,1929.0,0.0,38.9058105,-76.9775442
1323,2024-05-10,Townhouse,414 F St NE,Washington,DC,20002.0,964000.0,3.0,2.5,Old City 1,2150.0,1167.0,1912.0,0.0,38.8975545,-76.9999566
1324,2024-04-11,Townhouse,423 19th St NE,Washington,DC,20002.0,725000.0,3.0,2.0,Old City 1,1527.0,1840.0,1939.0,0.0,38.8954179,-76.9770264
1325,2024-03-29,Townhouse,5079 Sheriff Rd NE,Washington,DC,20019.0,430000.0,3.0,2.0,Deanwood,1215.0,2360.0,1944.0,0.0,38.903296,-76.9280329
1326,2024-03-29,Townhouse,703 Maryland Ave NE,Washington,DC,20002.0,1450000.0,4.0,3.5,Old City 1,2582.0,1203.0,1920.0,0.0,38.894933,-76.995429
1327,2024-05-31,Condo/Co-op,401 13th St NE #302,Washington,DC,20002.0,471000.0,1.0,1.0,Old City 1,782.0,,2007.0,506.0,38.8951325,-76.9880202
1328,2024-05-14,Townhouse,1513 Trinidad Ave NE,Washington,DC,20002.0,635000.0,4.0,2.5,Trinidad,1750.0,1885.0,1925.0,0.0,38.9053931,-76.9844487
1329,2024-04-08,Townhouse,2012 C St NE,Washington,DC,20002.0,493000.0,4.0,2.0,Old City 1,1329.0,1269.0,1939.0,0.0,38.8935742,-76.9757711
1330,2024-05-31,Condo/Co-op,919 12th St NE #205,Washington,DC,20002.0,337000.0,1.0,1.0,OLD CITY #1,573.0,,2024.0,221.0,38.9019833,-76.9897326
1331,2024-03-07,Condo/Co-op,2209 M St NE #4,Washington,DC,20002.0,324900.0,1.0,1.0,CARVER LANGSTON,,,2023.0,173.0,38.905472,-76.9726728
1332,2024-04-30,Townhouse,4326 Gault Pl NE,Washington,DC,20019.0,365999.0,2.0,1.0,Deanwood,1275.0,1360.0,1951.0,0.0,38.8991884,-76.9397633
1333,2024-04-30,Condo/Co-op,217 16th St NE #6,Washington,DC,20002.0,790000.0,2.0,2.0,KINGMAN PARK,1356.0,,2024.0,297.0,38.8926218,-76.9817635
1334,2024-05-03,Townhouse,1645 Lang Pl NE,Washington,DC,20002.0,415000.0,2.0,1.0,Trinidad,750.0,1180.0,1939.0,0.0,38.9042117,-76.9792331
1335,2024-03-08,Townhouse,332 20th St NE,Washington,DC,20002.0,751000.0,3.0,2.5,Old City 1,1364.0,1938.0,1941.0,0.0,38.8943119,-76.9764481
1336,2024-03-15,Condo/Co-op,4639-1/2 Minnesota Ave NE,Washington,DC,20019.0,320000.0,3.0,1.5,Deanwood,1067.0,,1994.0,200.0,38.9068154,-76.9352339
1337,2024-05-02,Single Family Residential,4229 Meade St NE,Washington,DC,20019.0,550000.0,3.0,2.0,Lily Ponds,1793.0,2940.0,1941.0,0.0,38.9054545,-76.9422162
1338,2024-04-17,Townhouse,1216 Orren St NE,Washington,DC,20002.0,770000.0,3.0,2.0,Trinidad,1792.0,1595.0,1914.0,0.0,38.9027082,-76.9858576
1339,2024-05-02,Single Family Residential,1014 50th Pl NE,Washington,DC,20019.0,335000.0,3.0,1.5,Deanwood,1315.0,3396.0,1973.0,0.0,38.904231,-76.9298842
1340,2024-05-21,Townhouse,103 6th St NE,Washington,DC,20002.0,1630000.0,3.0,3.5,Capitol Hill,2935.0,2243.0,1900.0,0.0,38.8912831,-76.9982144
1341,2024-05-13,Townhouse,4035 Benning Rd NE,Washington,DC,20019.0,250000.0,2.0,1.0,Deanwood,992.0,4631.0,1939.0,0.0,38.8935268,-76.9458226
