,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE,closest_greenspace_direct,closest_greenspace_loc,closest_metro_direct,closest_metro_loc
27,2024-04-19,Single Family Residential,3616 Bangor St SE,Washington,DC,20020.0,889900.0,3.0,1.5,Hillcrest,1640.0,8250.0,1948.0,0.0,38.8606807,-76.9554454,0.623871960455523,"(38.86626093821035, -76.95619420088516)",3.273118847479832,"(38.8454709, -76.987807)"
28,2024-03-14,Townhouse,101 49th SE,Washington,DC,20019.0,527000.0,3.0,2.5,Marshall Heights,,2273.0,2023.0,0.0,38.888167,-76.932731,0.22857686584359577,"(38.89003278548224, -76.93162245874778)",0.46662087983596107,"(38.8903287, -76.937352)"
29,2024-04-08,Townhouse,211 6th St SE,Washington,DC,20003.0,1550000.0,3.0,3.5,Capitol Hill,2367.0,1640.0,1908.0,0.0,38.8872051,-76.9987094,0.14772572315014856,"(38.88603807118885, -76.99952499342983)",0.4033791983725972,"(38.8842435, -76.996018)"
30,2024-04-08,Condo/Co-op,1211 Van St SE Ph -13A,Washington,DC,20003.0,1570000.0,3.0,2.5,CAPITOL RIVERFRONT,1691.0,,2020.0,1245.0,38.87628,-77.0085016,0.30820133854139675,"(38.87590230918371, -77.00497449735153)",0.10479076586615994,"(38.8760834, -77.0073177)"
31,2024-03-08,Townhouse,114 Duddington Pl SE,Washington,DC,20003.0,960000.0,2.0,2.5,Capitol Hill,1260.0,891.0,1907.0,0.0,38.8827683,-77.0052784,0.1836018015593749,"(38.881552645163495, -77.0038429825437)",0.27838335021782845,"(38.885178, -77.0061508)"
32,2024-04-26,Townhouse,717 Kentucky Ave SE,Washington,DC,20003.0,961000.0,3.0,2.5,Old City 1,1580.0,1122.0,1912.0,0.0,38.8806429,-76.9829752,0.05647785270213831,"(38.88051287654276, -76.98234447326378)",0.1920827985617234,"(38.8810515, -76.9851313)"
33,2024-04-23,Single Family Residential,4437 Alabama Ave SE,Washington,DC,20019.0,506750.0,2.0,2.0,Fort Dupont Park,1555.0,5922.0,1935.0,0.0,38.8754846,-76.9366008,0.37483445887235045,"(38.87873333784721, -76.9354453478709)",1.6518688273620912,"(38.8903287, -76.937352)"
34,2024-04-29,Condo/Co-op,245 15th St SE #104,Washington,DC,20003.0,645000.0,2.0,2.0,Old City 1,1022.0,,2008.0,724.0,38.8858056,-76.9838725,0.07918153120503818,"(38.88642001436172, -76.98433494814778)",0.5397438128860739,"(38.8810515, -76.9851313)"
35,2024-03-15,Single Family Residential,161 Danbury St SW,Washington,DC,20032.0,295000.0,2.0,2.5,Congress Heights,1268.0,560.0,2006.0,160.0,38.8279474,-77.0117253,0.25817702115419106,"(38.82720893438985, -77.01455094038637)",2.7932453088161195,"(38.8445877, -76.9875665)"
36,2024-03-15,Townhouse,321 E St SE,Washington,DC,20003.0,1350000.0,3.0,2.0,Capitol Hill,2214.0,1074.0,1909.0,0.0,38.8830511,-77.0013152,0.15052407716584246,"(38.88376610180733, -77.0027918516593)",0.4772935273379378,"(38.8842435, -76.996018)"
37,2024-03-22,Condo/Co-op,300 M St SW Unit N613,Washington,DC,20024.0,249000.0,0.0,1.0,R. L. A. SW,464.0,,1967.0,535.0,38.8759398,-77.0164585,0.31251088216740297,"(38.87468634640157, -77.01322736835462)",0.10740252681746948,"(38.876611, -77.0173507)"
38,2024-05-03,Townhouse,604 E SE,Washington,DC,20003.0,875000.0,2.0,1.5,Capitol Hill,1344.0,634.0,1900.0,0.0,38.8829159,-76.9981357,0.120390433762758,"(38.882964125007824, -76.99952519232838)",0.23535434673218153,"(38.8842435, -76.996018)"
39,2024-06-03,Townhouse,719 North Carolina Ave SE,Washington,DC,20003.0,1620000.0,3.0,2.5,Capitol Hill,2040.0,2339.0,1900.0,0.0,38.8874314,-76.9953797,0.10462509171473394,"(38.88744288602338, -76.99658842190433)",0.35875777812724713,"(38.8842435, -76.996018)"
40,2024-04-02,Condo/Co-op,530 N St SW Unit S907,Washington,DC,20024.0,750000.0,1.0,1.0,SW WATERFRONT,1165.0,,1966.0,1920.0,38.8740144,-77.0184717,0.13359390252454914,"(38.87317568117001, -77.01957664557976)",0.3046002496955594,"(38.876611, -77.0173507)"
42,2024-04-01,Townhouse,1539 A St SE,Washington,DC,20003.0,700000.0,2.0,1.5,Old City 1,1148.0,645.0,1885.0,0.0,38.8884865,-76.9824203,0.2689267808270864,"(38.887689076289085, -76.98535368996073)",0.46248654628174946,"(38.8882703, -76.977084)"
43,2024-04-09,Townhouse,2246 Southern Ave SE,Washington,DC,20020.0,425000.0,4.0,2.0,Randle Heights,1408.0,3094.0,1947.0,0.0,38.8448594,-76.9713157,0.4893594231329856,"(38.842992073117706, -76.97643231759474)",1.4077087555793366,"(38.8445877, -76.9875665)"
44,2024-05-03,Townhouse,326 L St SE,Washington,DC,20003.0,1350000.0,4.0,3.5,Old City 1,2250.0,918.0,2012.0,99.0,38.8776621,-77.0011298,0.1842863810434388,"(38.877908449305885, -77.00323505917939)",0.3034358989173992,"(38.8766759, -77.0043982)"
45,2024-05-27,Townhouse,708 G St SE,Washington,DC,20003.0,899000.0,3.0,2.5,Capitol Hill,1920.0,1269.0,1900.0,0.0,38.881516,-76.995693,0.12184760204550019,"(38.880921847997065, -76.9945102101)",0.2994043558284673,"(38.8842084, -76.995736)"
46,2024-04-12,Townhouse,1902 Ridge Pl SE,Washington,DC,20020.0,590000.0,4.0,3.5,Randle Heights,1650.0,2606.0,1941.0,0.0,38.8690169,-76.9770637,0.2630419469382487,"(38.87094676666667, -76.97530653333334)",1.4859255616576676,"(38.8807824, -76.9852027)"
47,2024-05-31,Townhouse,517 10th St SE,Washington,DC,20003.0,1250000.0,2.0,2.5,Capitol Hill,1472.0,1607.0,1906.0,0.0,38.8821186,-76.9928487,0.09135735446912213,"(38.88286613333333, -76.99241076666667)",0.34125727744549395,"(38.8842084, -76.995736)"
48,2024-05-28,Townhouse,413 18th St SE,Washington,DC,20003.0,670000.0,3.0,1.5,Old City 1,1240.0,1792.0,1925.0,0.0,38.8835597,-76.979204,0.05795002834336454,"(38.883569135202336, -76.9798733938149)",0.2983308316573116,"(38.8856532, -76.9770484)"
49,2024-04-05,Condo/Co-op,501 Slaters Ln #405,Alexandria,VA,22314.0,500000.0,1.0,1.0,MARINA TOWERS,840.0,,1970.0,689.0,38.822431,-77.0414759,0.1400086418464035,"(38.82163608728343, -77.04022254896937)",1.264867485032037,"(38.8328203, -77.0474221)"
50,2024-04-23,Townhouse,418 10th St SE,Washington,DC,20003.0,1036000.0,4.0,2.5,Capitol Hill,2217.0,942.0,1900.0,0.0,38.8835354,-76.9924212,0.06276466208388158,"(38.88302254162569, -76.99211832091939)",0.29651559498643765,"(38.8842084, -76.995736)"
51,2024-05-16,Condo/Co-op,1201 N Royal St #207,Alexandria,VA,22314.0,1507500.0,2.0,2.0,OLD TOWN ALEXANDRIA,1581.0,,2022.0,1466.0,38.8174228,-77.0403898,0.16617488607843173,"(38.818551718659975, -77.03913297870434)",1.2362770738349458,"(38.813745, -77.0538557)"
52,2024-03-11,Townhouse,2504 Minnesota Ave SE,Washington,DC,20020.0,330000.0,4.0,2.0,Hillcrest,1496.0,1107.0,1940.0,0.0,38.8741805,-76.9697585,0.08057742290856282,"(38.87381401449003, -76.970561483235)",1.4232409841194613,"(38.8856532, -76.9770484)"
53,2024-03-19,Townhouse,1507 G St SE,Washington,DC,20003.0,815000.0,3.0,1.0,Old City 1,2062.0,960.0,1911.0,0.0,38.881043,-76.9825202,0.040064011876630154,"(38.88140244287177, -76.98248821302228)",0.2260182250175425,"(38.8810515, -76.9851313)"
54,2024-05-21,Condo/Co-op,37 L St SE #703,Washington,DC,20003.0,422000.0,1.0,1.0,Old City 1,565.0,,2021.0,377.0,38.8772448,-77.0080904,0.3082817165658158,"(38.87590230918371, -77.00497449735153)",0.14543631686518244,"(38.8760834, -77.0073177)"
55,2024-05-02,Townhouse,238 14th St SE,Washington,DC,20003.0,949000.0,2.0,2.5,Old City 1,1772.0,2063.0,1909.0,0.0,38.8858903,-76.98526,0.09939840002224569,"(38.88642001436172, -76.98433494814778)",0.5381653193577124,"(38.8810515, -76.9851313)"
56,2024-06-03,Condo/Co-op,3934-B Stone Gate Dr Unit B,Suitland,MD,20746.0,90000.0,1.0,1.0,STONEGATE CONDO- PHASE III,675.0,1655.0,1961.0,270.0,38.8612519,-76.9480672,0.5871000734837999,"(38.8655902, -76.95193216666667)",3.363618310470094,"(38.8903287, -76.937352)"
57,2024-04-11,Townhouse,1412 D St SE,Washington,DC,20003.0,679800.0,2.0,1.0,Old City 1,1152.0,1661.0,1910.0,0.0,38.8843313,-76.9849852,0.2389765981139668,"(38.88642001436172, -76.98433494814778)",0.36491630995079777,"(38.8810515, -76.9851313)"
58,2024-05-02,Townhouse,616 4th Pl SW,Washington,DC,20024.0,1250000.0,4.0,3.5,R. L. A. SW,2840.0,1440.0,1968.0,84.0,38.8819072,-77.0185617,0.1357032134640969,"(38.88071296503335, -77.01823875647257)",0.359428990467994,"(38.8845932, -77.0208719)"
59,2024-05-01,Condo/Co-op,1324 E St SE #107,Washington,DC,20003.0,679000.0,2.0,2.0,Old City 1,851.0,,1895.0,502.0,38.8834558,-76.9874544,0.1298750782488824,"(38.88351769496529, -76.98895275224652)",0.33452725532776895,"(38.8810515, -76.9851313)"
60,2024-05-13,Townhouse,1332 Half St SW #1332,Washington,DC,20024.0,670000.0,2.0,2.5,Old City 1,1077.0,,2003.0,301.0,38.8735265,-77.0101825,0.29344865533634945,"(38.87468634640157, -77.01322736835462)",0.37727676481722217,"(38.8760834, -77.0073177)"
61,2024-04-03,Townhouse,714 Capitol Square Pl SW,Washington,DC,20024.0,1095000.0,4.0,3.5,R. L. A. SW,2400.0,927.0,2001.0,220.0,38.8816731,-77.0226895,0.09892494454172458,"(38.880789331563015, -77.02282073444248)",0.3033929472369233,"(38.8843253, -77.0235125)"
62,2024-03-11,Townhouse,602 Maury Ave,Oxon Hill,MD,20745.0,222000.0,3.0,1.0,GLASSMANOR,1512.0,2001.0,1950.0,0.0,38.8219738,-76.9996535,0.39104888956448647,"(38.82056319468781, -77.00378835556674)",2.7237975277782107,"(38.8445877, -76.9875665)"
63,2024-03-11,Condo/Co-op,610 3rd St SE #3,Washington,DC,20003.0,390000.0,1.0,1.0,Capitol Hill,650.0,,1941.0,400.0,38.8818106,-77.001769,0.1817988827731769,"(38.881552645163495, -77.0038429825437)",0.5329661155546912,"(38.885178, -77.0061508)"
64,2024-05-02,Townhouse,1740 D St SE,Washington,DC,20003.0,665000.0,3.0,1.0,Old City 1,1612.0,1200.0,1925.0,0.0,38.8843181,-76.9792965,0.06463516326696905,"(38.884631974967874, -76.97992502353756)",0.24474950785708038,"(38.8856532, -76.9770484)"
65,2024-05-31,Single Family Residential,3311 11th Pl SE,Washington,DC,20032.0,368000.0,2.0,2.0,Congress Heights,883.0,3506.0,1990.0,0.0,38.8421882,-76.99151,0.4444282483543188,"(38.84239358204782, -76.99663477305718)",0.4333948047192532,"(38.8445877, -76.9875665)"
66,2024-04-22,Townhouse,710 3rd St SW,Washington,DC,20024.0,770000.0,3.0,2.0,R. L. A. SW,1502.0,,1961.0,696.0,38.8807715,-77.0150069,0.20644321511828637,"(38.878999493086184, -77.01571855374065)",0.45926918351316637,"(38.8848899, -77.0154095)"
67,2024-05-15,Townhouse,919 G St SE,Washington,DC,20003.0,855000.0,2.0,1.5,Old City 1,1102.0,1316.0,1900.0,0.0,38.8810752,-76.9930287,0.1293680120078295,"(38.880921847997065, -76.9945102101)",0.4198738516444528,"(38.8842084, -76.995736)"
68,2024-03-22,Townhouse,4330 Texas Ave SE,Washington,DC,20019.0,475000.0,3.0,2.0,Fort Dupont Park,1491.0,2540.0,1950.0,0.0,38.8828534,-76.9425316,0.14420204706859677,"(38.88362001659657, -76.94387532190882)",0.9444051123903319,"(38.8903287, -76.937352)"
69,2024-05-21,Townhouse,218 16th St SE,Washington,DC,20003.0,945000.0,3.0,2.5,Old City 1,1980.0,1526.0,1925.0,0.0,38.8869908,-76.9819423,0.21298911635059575,"(38.88554993296021, -76.98032089304797)",0.43219975050913273,"(38.8859292, -76.9771387)"
70,2024-03-29,Townhouse,529 6th St SE,Washington,DC,20003.0,1450000.0,3.0,2.5,Capitol Hill,1588.0,1564.0,1857.0,0.0,38.8818152,-76.9987052,0.1461471276090775,"(38.882964125007824, -76.99952519232838)",0.35638357372170554,"(38.8842435, -76.996018)"
71,2024-03-18,Townhouse,1352 Independence Ave SE,Washington,DC,20003.0,805000.0,3.0,2.5,Old City 1,2214.0,912.0,1914.0,0.0,38.8877765,-76.9866164,0.07748094938945585,"(38.88775595938283, -76.98572158950358)",0.7587537440866012,"(38.8810515, -76.9851313)"
72,2024-03-15,Townhouse,1242 C St SE,Washington,DC,20003.0,1300000.0,3.0,2.5,Old City 1,2268.0,1808.0,1942.0,0.0,38.8862093,-76.9887314,0.028781818604524265,"(38.88595099688685, -76.98875282873887)",0.6458162208413258,"(38.8842084, -76.995736)"
73,2024-04-12,Townhouse,315 9th St SE,Washington,DC,20003.0,1800000.0,4.0,4.0,Capitol Hill,2130.0,2073.0,1900.0,0.0,38.8854616,-76.9940186,0.12873066062195906,"(38.88431991428695, -76.99426514041882)",0.20375243532971613,"(38.8842084, -76.995736)"
74,2024-04-04,Townhouse,143 Kentucky Ave SE,Washington,DC,20003.0,1525143.0,4.0,2.5,Old City 1,2074.0,2213.0,1909.0,0.0,38.8882168,-76.9892714,0.18394585904063002,"(38.88979314260195, -76.98991600000089)",0.7153591356043775,"(38.8842084, -76.995736)"
75,2024-04-15,Condo/Co-op,514 4th St SE #303,Washington,DC,20003.0,1185000.0,2.0,2.0,Capitol Hill,1455.0,,2017.0,684.0,38.8821587,-77.0002715,0.11042580140211194,"(38.882964125007824, -76.99952519232838)",0.43507462236844363,"(38.8842435, -76.996018)"
76,2024-05-30,Townhouse,1304 C St SE,Washington,DC,20003.0,935000.0,3.0,2.0,Old City 1,1611.0,834.0,1923.0,0.0,38.8855189,-76.9880197,0.07959324531415765,"(38.88595099688685, -76.98875282873887)",0.556119109847022,"(38.8810515, -76.9851313)"
77,2024-06-04,Condo/Co-op,1211 Van St SE #407,Washington,DC,20003.0,595000.0,2.0,1.0,Old City 1,834.0,,2020.0,605.0,38.87628,-77.0085016,0.30820133854139675,"(38.87590230918371, -77.00497449735153)",0.10479076586615994,"(38.8760834, -77.0073177)"
78,2024-05-30,Townhouse,1225 Independence Ave SE,Washington,DC,20003.0,1250000.0,5.0,3.0,Old City 1,2036.0,1700.0,1900.0,0.0,38.887395,-76.9893005,0.16741679888369032,"(38.88595099688685, -76.98875282873887)",0.6601679261831312,"(38.8842084, -76.995736)"
79,2024-05-03,Townhouse,237 14th St SE,Washington,DC,20003.0,875000.0,2.0,1.5,Old City 1,1320.0,1124.0,1910.0,0.0,38.8861843,-76.9857672,0.1267067694449584,"(38.88642001436172, -76.98433494814778)",0.5733892278880622,"(38.8810515, -76.9851313)"
80,2024-04-16,Townhouse,1802 Potomac Ave SE,Washington,DC,20003.0,1015000.0,3.0,3.5,Old City 1,1840.0,1474.0,1926.0,0.0,38.8833866,-76.9787427,0.049533419933061505,"(38.88299140459345, -76.9784786150003)",0.2915954152385576,"(38.8856532, -76.9770484)"
81,2024-05-23,Townhouse,1965 S St SE,Washington,DC,20020.0,579000.0,4.0,3.5,Randle Heights,1558.0,3708.0,1938.0,0.0,38.8680533,-76.9752245,0.32181718699124934,"(38.87094676666667, -76.97530653333334)",1.658169122795862,"(38.8807824, -76.9852027)"
82,2024-04-12,Single Family Residential,1025 Cook Dr SE,Washington,DC,20032.0,750000.0,4.0,3.5,Randle Heights,3732.0,6650.0,2017.0,75.0,38.8438127,-76.9824202,0.45718228458014315,"(38.839701843030355, -76.98232404980784)",0.45394826642239017,"(38.8445877, -76.9875665)"
83,2024-04-10,Townhouse,1433 S Carolina Ave SE,Washington,DC,20003.0,775000.0,3.0,1.5,Old City 1,1280.0,1200.0,1906.0,0.0,38.8867028,-76.984408,0.03207373322270785,"(38.88642001436172, -76.98433494814778)",0.6315068718373623,"(38.8810515, -76.9851313)"
84,2024-05-16,Townhouse,318 S Carolina Ave SE,Washington,DC,20003.0,1160000.0,3.0,1.5,Capitol Hill,1448.0,1176.0,1909.0,0.0,38.8827771,-77.0013528,0.15955435396138445,"(38.882964125007824, -76.99952519232838)",0.48970656319013706,"(38.8842435, -76.996018)"
85,2024-05-01,Condo/Co-op,1025 1st St SE #316,Washington,DC,20003.0,700000.0,2.0,2.0,Old City 1,1099.0,,2009.0,719.0,38.8776645,-77.0061079,0.21913752869512954,"(38.87590230918371, -77.00497449735153)",0.16849639107986347,"(38.8766275, -77.0046886)"
86,2024-04-10,Townhouse,136 Kentucky Ave SE,Washington,DC,20003.0,1529000.0,4.0,3.5,Old City 1,2384.0,761.0,1926.0,0.0,38.8883631,-76.9887502,0.18500235935403628,"(38.88851382233659, -76.98662148820301)",0.7609351048595006,"(38.8842084, -76.995736)"
87,2024-04-05,Townhouse,606 E St SE,Washington,DC,20003.0,985000.0,2.0,2.0,Capitol Hill,1344.0,634.0,1900.0,0.0,38.8828795,-76.9980795,0.12548881289537459,"(38.882964125007824, -76.99952519232838)",0.234186678759567,"(38.8842435, -76.996018)"
88,2024-04-26,Townhouse,1510 Massachusetts Ave SE,Washington,DC,20003.0,650000.0,2.0,1.0,Old City 1,744.0,603.0,1922.0,0.0,38.8872236,-76.9831622,0.1352310299124881,"(38.88642001436172, -76.98433494814778)",0.5387988763374476,"(38.8882703, -76.977084)"
89,2024-04-12,Single Family Residential,2335 Q St SE,Washington,DC,20020.0,332000.0,3.0,2.0,Randle Heights,1528.0,4125.0,1905.0,0.0,38.8705541,-76.9717079,0.2607438169490436,"(38.87094503298796, -76.9746776107119)",1.630402247004911,"(38.8807824, -76.9852027)"
90,2024-05-24,Single Family Residential,116 N Carolina Ave SE #302,Washington,DC,20003.0,377000.0,1.0,1.0,Capitol Hill,442.0,,1900.0,323.0,38.8840375,-77.0051435,0.20577491814479076,"(38.88376610180733, -77.0027918516593)",0.15389731375151827,"(38.885178, -77.0061508)"
91,2024-05-06,Single Family Residential,319 4th St SE,Washington,DC,20003.0,1350319.0,2.0,1.5,Capitol Hill,1877.0,2300.0,1890.0,0.0,38.884751,-77.000901,0.1634416855301497,"(38.8846716551696, -77.00278653844525)",0.4264015547107651,"(38.8842435, -76.996018)"
92,2024-04-30,Single Family Residential,3219 6th St SE,Washington,DC,20032.0,455000.0,3.0,2.0,Congress Heights,1344.0,5318.0,1905.0,0.0,38.8422939,-76.9987656,0.1848769098439445,"(38.84239358204782, -76.99663477305718)",0.9993560902792952,"(38.845134, -76.9878177)"
93,2024-04-16,Townhouse,316 17th St SE,Washington,DC,20003.0,675000.0,4.0,1.0,Old City 1,1580.0,1882.0,1925.0,0.0,38.8847868,-76.9805429,0.056183144765030446,"(38.884631974967874, -76.97992502353756)",0.3174375118360818,"(38.8856532, -76.9770484)"
94,2024-03-08,Townhouse,700 Chesapeake St SE,Washington,DC,20032.0,238000.0,3.0,1.5,Congress Heights,1543.0,2681.0,1952.0,0.0,38.829422,-76.996509,0.4848245137311539,"(38.833405220084536, -76.99878543734035)",1.8557169648481462,"(38.8445877, -76.9875665)"
95,2024-05-10,Single Family Residential,2337 Chester St SE,Washington,DC,20020.0,409000.0,3.0,1.0,Anacostia,1700.0,3245.0,1917.0,0.0,38.8623552,-76.9884892,0.3042041140446531,"(38.86297421652685, -76.9850668482963)",0.5686719864074169,"(38.8622122, -76.9950546)"
96,2024-04-23,Single Family Residential,4104 Martin Luther King Jr Ave SW,Washington,DC,20032.0,310000.0,3.0,2.0,Congress Heights,1732.0,6956.0,1941.0,0.0,38.8292638,-77.0120788,0.31315628297093484,"(38.82720893438985, -77.01455094038637)",2.7223057958417853,"(38.8445877, -76.9875665)"
97,2024-03-18,Single Family Residential,704 Maury Ave,Oxon Hill,MD,20745.0,425000.0,4.0,2.0,GLASSMANOR,2613.0,6116.0,1956.0,0.0,38.8234668,-76.9975395,0.6303181335741707,"(38.82056319468781, -77.00378835556674)",2.502365046960991,"(38.8445877, -76.9875665)"
98,2024-04-24,Townhouse,523 14th St SE,Washington,DC,20003.0,960000.0,2.0,2.5,Old City 1,1624.0,2067.0,1908.0,0.0,38.882205,-76.985916,0.1445446993103186,"(38.88114276666667, -76.98687856666666)",0.14513789164014632,"(38.8810515, -76.9851313)"
99,2024-04-02,Townhouse,4005 E St SE,Washington,DC,20019.0,449000.0,3.0,2.0,Fort Dupont Park,1702.0,2550.0,1947.0,0.0,38.8826718,-76.9461892,0.15514242714935694,"(38.883605363447465, -76.944857179429)",1.1445300608144893,"(38.8903287, -76.937352)"
100,2024-03-22,Condo/Co-op,1621 T St SE #4,Washington,DC,20020.0,380000.0,3.0,1.0,Randle Heights,1106.0,,2023.0,223.0,38.8671212,-76.9818802,0.06321869481424164,"(38.867420164074915, -76.9825012982324)",1.252281619544809,"(38.8642059, -76.9958513)"
101,2024-04-05,Condo/Co-op,2636 Wade Rd SE #14,Washington,DC,20020.0,81500.0,2.0,1.0,Barry Farms,739.0,,1963.0,388.0,38.8591315,-76.9968198,0.2071178275252514,"(38.860957454250574, -76.99634728944783)",0.35727504156017736,"(38.8621469, -76.9953949)"
102,2024-03-22,Condo/Co-op,1201 N Royal St #408,Alexandria,VA,22314.0,1603900.0,2.0,2.0,OLD TOWN ALEXANDRIA,1593.0,,2022.0,1465.0,38.8174228,-77.0403898,0.16617488607843173,"(38.818551718659975, -77.03913297870434)",1.2362770738349458,"(38.813745, -77.0538557)"
103,2024-05-14,Townhouse,325 17th St SE,Washington,DC,20003.0,780000.0,2.0,1.0,Old City 1,1116.0,1313.0,1922.0,0.0,38.8846756,-76.9810221,0.0950817019827062,"(38.884631974967874, -76.97992502353756)",0.36071201815665893,"(38.8856532, -76.9770484)"
104,2024-05-29,Townhouse,1610 D St SE,Washington,DC,20003.0,805000.0,2.0,2.0,Old City 1,1188.0,1071.0,1906.0,0.0,38.8842769,-76.9817978,0.16683845458843866,"(38.884631974967874, -76.97992502353756)",0.4386466168310698,"(38.8856532, -76.9770484)"
105,2024-05-13,Single Family Residential,1115 C St SE,Washington,DC,20003.0,1058500.0,3.0,1.5,Old City 1,1500.0,1583.0,1900.0,0.0,38.8858657,-76.9908589,0.13290877465243095,"(38.88550216330035, -76.98939608883342)",0.460608304086943,"(38.8842084, -76.995736)"
106,2024-03-22,Single Family Residential,2308 Ainger Pl SE,Washington,DC,20020.0,301000.0,3.0,2.0,Randle Heights,1664.0,14522.0,1948.0,0.0,38.8580094,-76.9730147,0.04043028172079576,"(38.8580757, -76.9725556)",1.8933213879826234,"(38.8454709, -76.987807)"
107,2024-04-26,Townhouse,1410 Carrollsburg Pl SW,Washington,DC,20024.0,725000.0,3.0,1.5,Old City 1,1400.0,1151.0,1978.0,0.0,38.8725637,-77.0097438,0.22174547618687887,"(38.87057275368229, -77.00989017024706)",0.44416453130482403,"(38.8760834, -77.0073177)"
108,2024-03-08,Townhouse,1500 19th St SE,Washington,DC,20020.0,430000.0,4.0,2.5,Anacostia,1847.0,1217.0,1936.0,0.0,38.8718682,-76.9771293,0.15830795875121567,"(38.8721809, -76.9753453)",1.2128213166360213,"(38.8807824, -76.9852027)"
109,2024-03-20,Condo/Co-op,1201 N Royal St #105,Alexandria,VA,22314.0,1570000.0,2.0,2.0,OLD TOWN ALEXANDRIA,1576.0,,2022.0,1466.0,38.8174228,-77.0403898,0.16617488607843173,"(38.818551718659975, -77.03913297870434)",1.2362770738349458,"(38.813745, -77.0538557)"
110,2024-03-29,Condo/Co-op,1435 4th St SW Unit B205,Washington,DC,20024.0,638000.0,2.0,2.0,R. L. A. SW,1244.0,,1965.0,1480.0,38.8722784,-77.018168,0.1575613596689293,"(38.87317568117001, -77.01957664557976)",0.4869307459125638,"(38.876611, -77.0173507)"
111,2024-04-09,Townhouse,1733 Independence Ave SE,Washington,DC,20003.0,1200000.0,4.0,3.5,Old City 1,2273.0,1634.0,1925.0,0.0,38.8873903,-76.9794874,0.21698319691415538,"(38.88554993296021, -76.98032089304797)",0.229883401757817,"(38.8882703, -76.977084)"
112,2024-04-22,Single Family Residential,1390 Morris Rd SE,Washington,DC,20020.0,328500.0,3.0,1.0,Anacostia,1512.0,10216.0,1900.0,0.0,38.8605409,-76.9882121,0.3704270188564284,"(38.85931036692464, -76.98423649746299)",0.6209127496058338,"(38.8622122, -76.9950546)"
113,2024-05-20,Condo/Co-op,1310 Congress St SE #404,Washington,DC,20032.0,126000.0,1.0,1.0,Randle Heights,521.0,,1954.0,331.0,38.8422062,-76.9879327,0.5599167337574572,"(38.839701843030355, -76.98232404980784)",0.26670312394092555,"(38.8445877, -76.9875665)"
114,2024-05-03,Townhouse,301 South Carolina Ave SE,Washington,DC,20003.0,1850000.0,4.0,3.5,Capitol Hill,2832.0,1755.0,1918.0,0.0,38.8820565,-77.001814,0.18434631044239508,"(38.881552645163495, -77.0038429825437)",0.5112574920192315,"(38.885178, -77.0061508)"
115,2024-05-20,Townhouse,2103 Fort Davis St SE Unit B,Washington,DC,20020.0,265000.0,2.0,1.0,Hillcrest,1235.0,,1940.0,450.0,38.8638664,-76.9505935,0.2239944123018173,"(38.8655902, -76.95193216666667)",3.1578518072851454,"(38.8903287, -76.937352)"
116,2024-05-08,Single Family Residential,3412 Texas Ave SE,Washington,DC,20020.0,435000.0,3.0,1.5,Hillcrest,1924.0,6960.0,1938.0,0.0,38.8681274,-76.9557206,0.21155266170123876,"(38.86626093821035, -76.95619420088516)",2.684462207203985,"(38.8856532, -76.9770484)"
117,2024-05-17,Single Family Residential,4911 Maury Pl,Oxon Hill,MD,20745.0,377000.0,4.0,3.0,GLASSMANOR,1683.0,6401.0,1955.0,0.0,38.8228029,-76.9966396,0.6675098715896003,"(38.82056319468781, -77.00378835556674)",2.5466537373197404,"(38.8445877, -76.9875665)"
118,2024-03-11,Townhouse,1738 Potomac Ave SE,Washington,DC,20003.0,1062000.0,3.0,3.5,Old City 1,1868.0,1304.0,1924.0,0.0,38.8831668,-76.9792605,0.06434457275660631,"(38.88337068508041, -76.97995620690861)",0.3363021839651801,"(38.8856532, -76.9770484)"
119,2024-03-25,Townhouse,4707 Bass Pl SE,Washington,DC,20019.0,410000.0,3.0,1.5,Marshall Heights,1186.0,1998.0,1946.0,0.0,38.8867832,-76.934665,0.11684597625044148,"(38.8862233, -76.9358074)",0.45772407220072636,"(38.8903287, -76.937352)"
120,2024-03-14,Condo/Co-op,3808 W SE #202,Washington,DC,20020.0,177000.0,2.0,1.0,Hillcrest,629.0,,1940.0,323.0,38.8633177,-76.9514417,0.25623371428656105,"(38.8655902, -76.95193216666667)",3.241686813923678,"(38.8903287, -76.937352)"
121,2024-03-15,Townhouse,5011 Queens Stroll Pl SE,Washington,DC,20019.0,460000.0,4.0,2.5,Marshall Heights,2176.0,2913.0,2008.0,50.0,38.883033,-76.9306133,0.38077550232032153,"(38.88500966938756, -76.9342055789956)",0.9991514301377635,"(38.8903287, -76.937352)"
122,2024-03-15,Townhouse,610 Darrington St SE,Washington,DC,20032.0,460000.0,4.0,2.5,Congress Heights,1498.0,2762.0,1953.0,0.0,38.8264085,-76.9979809,0.7811148712054695,"(38.833405220084536, -76.99878543734035)",2.2135684493471817,"(38.8445877, -76.9875665)"
