,LOCATION,PRICE,ZIP OR POSTAL CODE,TARGET_ENCODED_PRICE_5,TARGET_ENCODED_PRICE_10,TARGET_ENCODED_PRICE_15,TARGET_ENCODED_PRICE_20,TARGET_ENCODED_PRICE_25,TARGET_ENCODED_PRICE_30,TARGET_ENCODED_PRICE_35,TARGET_ENCODED_PRICE_40,TARGET_ENCODED_PRICE_45,TARGET_ENCODED_PRICE_50
1902,FOGGY BOTTOM,2800000.0,20037.0,838000.0,664810.6382978724,664810.6382978724,664810.6382978724,664810.6382978724,664810.6382978724,664810.6382978724,664810.6382978724,664810.6382978724,664810.6382978724
1903,Central,520000.0,20037.0,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,664810.6382978724,664810.6382978724,664810.6382978724
1904,Central,345000.0,20005.0,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,715990.7575757576,715990.7575757576,715990.7575757576
1905,Central,674900.0,20037.0,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,676413.8888888889,664810.6382978724,664810.6382978724,664810.6382978724
1907,Georgetown,3000000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1908,Georgetown,1250000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1909,Glover Park,1500000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1910,Burleith,1530000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1911,Berkley,2450000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1912,Burleith,3433123.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1913,Burleith,1400000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1914,Burleith,1320000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1915,Georgetown,2350000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1916,GLOVER PARK,910000.0,20007.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1917,Glover Park,1500000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1918,Glover Park,665000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1919,Burleith,2015000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1920,Georgetown,1350000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1921,Glover Park,1385000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1922,Palisades,1300000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1923,Berkley,1375000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1924,Glover Park,288000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1925,Glover Park,1620000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1926,Burleith,1437000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1927,Palisades,1270000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1928,Glover Park,1405000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1929,Glover Park,370000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1930,Berkley,1695000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1931,Glover Park,1335000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1932,Glover Park,1372000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1933,Palisades,1162000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1934,Palisades,296000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1935,Glover Park,1160000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1936,Massachusetts Avenue Heights,5250000.0,20008.0,1133000.2345679011,1133000.2345679011,1133000.2345679011,1133000.2345679011,1133000.2345679011,1133000.2345679011,1133000.2345679011,1133000.2345679011,1133000.2345679011,1133000.2345679011
1937,Glover Park,451600.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1938,Burleith,2240000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1939,Berkley,2800000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1940,Berkley,1680000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1941,Palisades,1300000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1942,Palisades,1180000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1943,Georgetown,2460000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1944,Burleith,1505500.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1945,Foxhall,1240000.0,20007.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1946,Foxhall,1259000.0,20007.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1947,Glover Park,1700000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1948,Burleith,2850000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1949,Palisades,337000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1950,Glover Park,385000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1951,Georgetown,350000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1952,Berkley,1750000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1953,Burleith,1900000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1954,Glover Park,369000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1955,GLOVER PARK,540000.0,20007.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1956,Observatory Circle,1600000.0,20007.0,941240.7407407408,941240.7407407408,941240.7407407408,941240.7407407408,941240.7407407408,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1957,Georgetown,2710000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1958,Glover Park,290000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1959,Palisades,995000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1960,Georgetown,1695000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1961,FOXHALL VILLAGE,1139000.0,20007.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1962,Georgetown,1700000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1963,Georgetown,2025000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1964,Glover Park,309900.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1965,GLOVER PARK,875000.0,20007.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1966,Observatory Circle,1110000.0,20007.0,941240.7407407408,941240.7407407408,941240.7407407408,941240.7407407408,941240.7407407408,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1967,Palisades,4275000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1968,Palisades,2350000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1969,Glover Park,1440000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1970,Berkley,1850000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1971,Observatory Circle,260000.0,20007.0,941240.7407407408,941240.7407407408,941240.7407407408,941240.7407407408,941240.7407407408,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1972,Georgetown,2800000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1973,Glover Park,265000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1974,Burleith,2725000.0,20007.0,2032329.3636363635,2032329.3636363635,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1975,Georgetown,2100000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1976,Glover Park,300000.0,20007.0,905525.0,905525.0,905525.0,905525.0,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1977,Georgetown,1410000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1978,Berkley,1825000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1979,Berkley,1760000.0,20007.0,1909444.4444444445,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1980,Palisades,3495000.0,20007.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985,1540512.1119402985
1981,Georgetown,4300000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1982,Georgetown,3500000.0,20007.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0,1702800.0
1983,Palisades,2900000.0,20016.0,1943933.3333333333,1943933.3333333333,1943933.3333333333,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793
1984,Forest Hills,270000.0,20008.0,1009473.4285714285,1009473.4285714285,1009473.4285714285,1009473.4285714285,1009473.4285714285,1009473.4285714285,1009473.4285714285,1133000.2345679011,1133000.2345679011,1133000.2345679011
1985,Observatory Circle,460000.0,20016.0,941240.7407407408,941240.7407407408,941240.7407407408,941240.7407407408,941240.7407407408,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793
1986,Forest Hills,560000.0,20008.0,1009473.4285714285,1009473.4285714285,1009473.4285714285,1009473.4285714285,1009473.4285714285,1009473.4285714285,1009473.4285714285,1133000.2345679011,1133000.2345679011,1133000.2345679011
1987,Spring Valley,3120000.0,20016.0,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793,1369992.792792793
